VID,NAME,long,lat
0507000501023200,Bamanthal,80.18571,29.51214
0507000501037800,Bhatgaon,80.26387,29.50825
0507000501039800,Dhyarh,80.32496,29.50383
0507000501023400,Suntara Pokhari,80.19199,29.5048
0507000501040000,Bani,80.31561,29.50214
0507000501040100,Sakun,80.31006,29.49449
0507000501040400,Majhera,80.28875,29.5026
0507000501038100,Rauliya Gaon,80.27662,29.49989
0507000501040500,Jilfora,80.29988,29.4983
0507000501036600,Load Garh,80.20848,29.48948
0507000501038000,Beltari,80.26907,29.49753
0507000501037900,Dhari Air,80.25539,29.49311
0507000501023600,Khitoli,80.16321,29.49381
0507000501040800,Bhaisdhunga,80.28981,29.49794
0507000501023500,Bera,80.17962,29.48784
0507000501040900,Kute Gaon,80.27961,29.49193
0507000501036800,Toli,80.23818,29.48911
0507000501040700,Kwitarh,80.29196,29.4922
0507000501040600,Gurang Toli,80.30385,29.48786
0507000501023900,Jamrari,80.15193,29.48163
0507000501041100,Jamtari,80.29146,29.48183
0507000501037200,Pali Pachaura,80.20494,29.46097
0507000501036900,Silgiya,80.23097,29.47263
0507000501038300,Kawarban,80.26082,29.47531
0507000501037000,Jajar Chingari,80.20596,29.47365
0507000501024000,Nisani,80.16906,29.47256
0507000501041300,Kweyrali,80.27915,29.46305
0507000501037400,Sail,80.24456,29.45498
0507000400997000,Naithniya,80.10514,29.63741
0507000400996900,Ghat Patthar,80.11941,29.63777
0507000400997700,Hatwal Bomel,80.10675,29.62512
0507000501028800,Dagarh,80.29765,29.62978
0507000501018000,Sainkanla,80.12272,29.60544
0507000401001000,Rauliya Gaon,80.09092,29.59284
0507000501014200,Kusauli Nayabad,80.25701,29.57961
0507000501016200,Sarara(bisar),80.18706,29.5786
0507000501015300,Jaurasi,80.23656,29.57966
0507000501015800,Badlani,80.2419,29.56496
0507000501032400,Dholi Dhunga,80.3447,29.54763
0507000501014700,Digrani,80.27769,29.55022
0507000501034300,Ginda Gaon,80.29685,29.53631
0507000501036300,Chitgaliya,80.24045,29.53173
0507000501039600,Dubida,80.34252,29.51357
0507000501039700,Kutheri Urf Kuseri,80.34426,29.50992
0507000501041000,Gyal Bhat,80.28156,29.48845
,Forest,80.09122,29.75464
,Forest,80.00014,29.67885
,Forest,80.19564,29.55904
0507000501037300,Salla,80.22601,29.45321
0507000501041500,Haldu(soniya),80.29481,29.45336
0507000501041400,Kalaban,80.28391,29.45212
0507000100875200,Lwa,80.15392,30.34274
,Forest,80.21384,30.2965
0511000101436900,Binkote,79.34356,29.58449
0511000101436700,Thapla,79.33043,29.58923
0511000101436600,Naughar,79.32352,29.58692
0511000101436500,Chauni,79.3136,29.58711
0511000101436400,Bhatraunj Khan,79.31295,29.57927
0511000101438600,Digthari,79.36155,29.58555
0511000101437100,Ranibagh,79.33304,29.57797
0511000101438700,Sirani,79.36929,29.57957
0511000101438800,Sunsyari,79.35838,29.58005
0511000101439000,Chandrakote,79.3857,29.57197
0511000101438900,Dholgaon,79.36848,29.57465
0511000101439200,Joshi Khola,79.35628,29.57084
0511000101437200,Kaul,79.33206,29.57093
0511000101437000,Watauri,79.34543,29.56967
0511000101439100,Lethra,79.37115,29.57021
0511000101437400,Taurar,79.33578,29.56284
0511000101439500,Sanaly,79.37771,29.56424
0511000101439700,Chandula,79.4078,29.5531
0511000101439400,Haldyani,79.36324,29.55946
0511000101439300,Dabarbadi,79.35035,29.55857
0511000101439600,Ghaghreti,79.38471,29.55595
0511000101438200,Katimi,79.28765,29.55284
0511000101437800,Seti Belgaon,79.318,29.55072
0511000101437900,Seti Bhandar,79.31001,29.54852
0511000101437700,Amel,79.33485,29.55034
0511000101438000,Seti Dharkote,79.30561,29.55051
0511000201456500,Kuna Khet,79.15991,29.53125
0511000101442500,Ghirauli,79.36231,29.53826
0511000101452800,Maniya Khanera,79.61772,29.53364
0511000101452700,Shyamal Kafula,79.62302,29.53318
0511000101444000,Songaon,79.41981,29.52359
0511000101443300,Oda Basot,79.39219,29.52438
0511000201465500,Satkhol,79.61687,29.49995
0511000101446000,Lohali,79.51424,29.49549
0511000201457300,Bohra Kote,79.27602,29.49116
0511000101445300,Badarkote,79.45772,29.50076
0511000201462200,Palari,79.55305,29.50122
0511000101455700,Rolkhet,79.5819,29.50111
0511000101446600,Seem,79.46581,29.48127
0511000201458500,Harinagar Badandhura,79.34028,29.47702
0511000101438100,Seti Majhgaon,79.28826,29.54422
0511000401506500,Chukam,79.10709,29.53847
0511000101437600,Chak Adwari,79.34439,29.55049
0511000101437500,Chhapar,79.34885,29.55269
0511000101452600,Kwarab,79.61144,29.54454
0511000101441200,Rauliagaon,79.37899,29.54988
0511000101440900,Ghoria Halson,79.34835,29.53821
0511000301485200,Kaphroulee,79.73202,29.42244
0511000101453900,Klasim,79.66687,29.52918
0511000401506800,Ladwachaur,79.11312,29.52608
0511000101451200,Mangrao,79.59201,29.53446
0511000101442800,Tangura Bara,79.38312,29.5386
0511000101452900,Kafula,79.61146,29.53219
0511000101455800,Dhuliganj,79.57454,29.49878
0511000201463900,Sinoli Malli,79.60132,29.50009
0511000401503600,Udaipuri Chopra,79.07815,29.36804
0511000401520200,Naudha,79.31927,29.37886
0511000101443200,Patal,79.40369,29.52497
0511000101452200,Bejera,79.52901,29.52245
0511000101440700,Ropa,79.33074,29.53864
0511000101450500,Gangori,79.54702,29.54353
0511000101442400,Talli Pali,79.37383,29.54603
0511000101438400,Talli Sethi,79.25458,29.53343
0511000101442300,Paharkote,79.38344,29.54586
0511000401506600,Dhikuli,79.10926,29.53099
0511000101442200,Badhani Chak Aam Ki Sar,79.3879,29.54563
0511000101453800,Mona,79.6562,29.53445
0511000101439800,Korar,79.42779,29.54018
0511000101450400,Manrasa,79.53583,29.53651
0511000101442000,Talla Gaon,79.40016,29.54268
0511000101442600,Mallipali,79.37313,29.541
0511000101442100,Badhani Gaon,79.39271,29.54111
0511000101454300,Bairauli,79.63938,29.53161
0511000101451000,Sirsa,79.57941,29.53272
0511000101442700,Dandesari,79.38489,29.54239
0511000101450600,Gangarkote,79.54723,29.53835
0511000101440000,Bardotalla,79.42571,29.53081
0511000101453200,Cool,79.60071,29.52777
0511000101455600,Dole,79.58308,29.50788
0511000101444700,Simalkhan,79.42631,29.50849
0511000201466300,Nayeli,79.66714,29.50806
0511000201466200,Kherdi,79.65808,29.50856
0511000201464400,Bajotia,79.58842,29.49271
0511000101456200,Nani Banj,79.5816,29.49281
0511000301481200,Kokal Bana,79.62154,29.46186
0511000201467600,Saguna,79.52646,29.45277
0511000101449700,Padli,79.48431,29.43231
0511000201460500,Dhanik,79.34885,29.42602
0511000401507500,Manglar,79.16208,29.3934
0511000101439900,Baroseer,79.41791,29.5355
0511000101454200,Chapar,79.64726,29.52752
0511000201466500,Dankiniya,79.67753,29.51406
0511000101455200,Singoli,79.57858,29.51551
0511000201462400,Hartola,79.55396,29.47831
0511000101447900,Siltona,79.46934,29.47566
0511000201458700,Bausi,79.35849,29.46599
0511000401510100,Shimli,79.26597,29.4635
0511000201467000,Pidholi,79.68182,29.47825
0511000101449500,Harinagar Harola Black,79.52826,29.47206
0511000201459700,Sanra Malla,79.30819,29.43894
0511000301484700,Anarpa,79.7018,29.45619
0511000101450700,Oliyagaon,79.54816,29.53211
0511000101441800,Nainichauba,79.41141,29.53732
0511000101441900,Malla Gaon,79.39488,29.53563
0511000101450900,Suyal Bari,79.56402,29.53192
0511000101450800,Chaphi,79.55556,29.52555
0511000101454000,Ganze,79.66126,29.527
0511000101440100,Halsau,79.43688,29.5341
0511000101442900,Tangura Lagga Dhhiroli,79.37479,29.53276
0511000101443700,Khairali,79.40672,29.53414
0511000101453100,Chautli,79.60069,29.53082
0511000101451300,Dugro,79.5921,29.53083
0511000101453500,Diyari,79.61691,29.52567
0511000101443000,Tangura Chhota,79.38184,29.53176
0511000101454100,Hashyari Degar,79.65537,29.5258
0511000101438500,Kanda,79.25673,29.5245
0511000101443100,Dariya,79.39454,29.52965
0511000101451400,Duna,79.58815,29.52795
0511000101452100,Jogi Nauli,79.52989,29.52902
0511000101451500,Dumgaon,79.58715,29.52335
0511000101452000,Jogi Mande,79.53382,29.52465
0511000101454700,Kamoli,79.56546,29.52519
0511000101443900,Bunga,79.40803,29.52886
0511000101440200,Raheli,79.44069,29.52776
0511000101451900,Beduli,79.53897,29.5235
0511000101451800,Bhadyun,79.54453,29.52281
0511000101440300,Bardomalla,79.43339,29.52319
0511000101454800,Kulgarh,79.57575,29.52372
0511000101453300,Matkina,79.59724,29.52256
0511000101454500,Kumati,79.63051,29.52183
0511000101454600,Kaphura,79.63965,29.51813
0511000101443400,Rikholi,79.39344,29.51684
0511000201464100,Payakholi,79.60959,29.50415
0511000101444100,Sakdena,79.41177,29.51784
0511000101453600,Peora,79.61889,29.51715
0511000201465000,Sura,79.60764,29.51901
0511000101454900,Dhukane,79.5666,29.51946
0511000201456800,Daun,79.24463,29.50979
0511000201466600,Barav,79.68101,29.51683
0511000201464800,Virkhan,79.59475,29.51729
0511000101451700,Dina,79.54981,29.51992
0511000201456700,Okhal Dhunga,79.22303,29.51324
0511000101440400,Thapli,79.44202,29.52011
0511000101455100,Simrar,79.57061,29.51311
0511000101444500,Badgaon,79.424,29.51904
0511000101452300,Gauna,79.53229,29.51561
0511000101451600,Kaphlar,79.54825,29.51599
0511000101455000,Chhimi,79.56178,29.51446
0511000201465100,Nigrar,79.60706,29.5145
0511000101452500,Chhiyori,79.54179,29.51052
0511000201466400,Sirmauli,79.67192,29.51118
0511000101443500,Sooka,79.35815,29.51268
0511000101440500,Kharainy,79.44532,29.51158
0511000101444600,Chak Pawas,79.42788,29.51481
0511000101452400,Jaurasi,79.52689,29.5106
0511000201465400,Saitoli,79.62912,29.50433
0511000101444200,Jinaula,79.40571,29.51043
0511000101444400,Basot,79.41741,29.51092
0511000101440600,Dhari,79.45961,29.50958
0511000201466700,Matiyali,79.68024,29.50907
0511000201456900,Parewa,79.23443,29.49795
0511000101455300,Moyeli,79.57304,29.5076
0511000101455400,Salkuli,79.56514,29.50478
0511000101443600,Hari Nager Khalar Blak,79.39218,29.50281
0511000101444300,Tari,79.41183,29.50479
0511000201462100,Basgaon,79.54984,29.50495
0511000101455500,Pathri,79.57391,29.50368
0511000201463700,Gaajar,79.58972,29.50503
0511000101444800,Bharari,79.43324,29.50663
0511000201457000,Goria Deo,79.25356,29.49677
0511000201462000,Kastnoli,79.5388,29.50363
0511000101445500,Dhaniakote Dariaman,79.46655,29.50257
0511000101445600,Majhera,79.47551,29.50117
0511000101445200,Sakdyani,79.44942,29.50042
0511000101445000,Khalar,79.43701,29.50075
0511000101445400,Talla Kote,79.46216,29.50092
0511000201466800,Lvesal,79.67929,29.50063
0511000101456400,Sonali Talli,79.59292,29.50131
0511000101444900,Haroli,79.42264,29.49773
0511000101446500,Atakhas,79.52151,29.47652
0511000201466100,Mukteshwar,79.64244,29.47763
0511000101447800,Jogare,79.45412,29.47414
0511000401506700,Laduwarao,79.16355,29.46136
0511000101448200,Jajula,79.44985,29.46948
0511000101448100,Phaldyani,79.46088,29.46928
0511000101456300,Tikuri,79.58268,29.49705
0511000201463800,Kilor,79.59399,29.49683
0511000101455900,Dharapatha Guli,79.56993,29.49396
0511000201457200,Jamanhi,79.27272,29.48414
0511000101445100,Paladi,79.43985,29.49443
0511000201465600,Chhtota,79.63686,29.49403
0511000101445700,Nauna,79.47215,29.49491
0511000201464000,Muyaal Gaon,79.60327,29.49577
0511000201457100,Kalsi,79.25671,29.48415
0511000101445900,Chhara,79.48678,29.48909
0511000101446900,Kujoli,79.45966,29.49395
0511000101447000,Panaura,79.45017,29.49299
0511000201457500,Simli Malli,79.28488,29.48112
0511000101447100,Simalkhas Chuck Dottyal,79.42461,29.49135
0511000101446200,Ata Britta,79.52779,29.48458
0511000201464200,Sain Kutoli,79.59934,29.49144
0511000201457600,Patli,79.28885,29.47673
0511000101446800,Byasi,79.46315,29.49044
0511000201464500,Habety,79.58466,29.49109
0511000101446300,Dhari,79.51868,29.48753
0511000201457700,Amtoli,79.2977,29.47536
0511000101445800,Doba,79.47346,29.48764
0511000201464300,Givaitana,79.59146,29.48878
0511000101447600,Majhkote,79.45086,29.48718
0511000101447200,Chamaktara,79.4123,29.48331
0511000201465800,Baret,79.61755,29.48642
0511000101447400,Bajeri,79.43895,29.47629
0511000101446700,Bichhnai,79.46215,29.48635
0511000201464600,Suyal Gaon,79.57834,29.48629
0511000201465900,Sural Gaon,79.60153,29.48272
0511000201457400,Amgarhi,79.26927,29.47301
0511000101456000,Dhania Khan Talla,79.56957,29.48571
0511000201464700,Pokhri,79.58843,29.48197
0511000201465700,Seetla,79.6363,29.48557
0511000101447700,Mallakote,79.45157,29.48001
0511000201466900,Darmoli,79.6815,29.48633
0511000101446400,Ulgore,79.52141,29.48245
0511000201457900,Amotha,79.30347,29.46544
0511000101447300,Simrarh,79.42606,29.47657
0511000401519900,Chauk Patelia,79.34102,29.38884
0511000201461600,Mahrora,79.40279,29.4372
0511000201469300,Sonkhmari,79.39137,29.40687
0511000301482300,Majhra,79.66315,29.42144
0511000301481600,Chaukhuta Chak Gajar,79.63642,29.42111
0511000201461400,Gajaari,79.33607,29.40425
0511000201469500,Aghora,79.40485,29.40492
0511000401499700,Chandra Nagar,79.0974,29.39568
0511000401520700,Pipalchora,79.31588,29.37301
0511000301487500,Kotta,79.84319,29.41416
0511000401508000,Udaipuri Juri Bandobasti,79.13823,29.36058
0511000201474000,Mahargaon,79.54853,29.37402
0511000201458400,Badli,79.32742,29.46501
0511000201466000,Simyal Gaon,79.61895,29.47743
0511000201462500,Basanti,79.57912,29.47792
0511000201462600,Hari Nagar Nathua Khan,79.59576,29.47434
0511000101448000,Garjoli Chack Darmani,79.47175,29.46942
0511000101449400,Thuwa Block Hal Hari Nagar,79.52011,29.46987
0511000201458800,Saur,79.38612,29.46076
0511000201463000,Darima,79.63454,29.46837
0511000201462700,Nathuakhan,79.60548,29.47275
0511000201457800,Riya,79.29013,29.46117
0511000401510400,Kiari Kham,79.28204,29.45105
0511000401506900,Shivlalpur Riunia,79.16196,29.45695
0511000401510300,Patkot,79.27328,29.45849
0511000101448300,Chorha,79.44265,29.46553
0511000201459200,Salwa,79.35427,29.45958
0511000101448400,Garjoli,79.4501,29.46354
0511000201462800,Bhyora,79.61341,29.47016
0511000201459300,Chhara,79.34853,29.45652
0511000201468200,Lvesh Syani,79.57798,29.467
0511000201468300,Dagar,79.58866,29.46712
0511000101448500,Bargal,79.46621,29.46216
0511000201459000,Sigri,79.40994,29.45677
0511000201458100,Mahat Gaon,79.30754,29.45514
0511000401507000,Shivlalpur Pandey,79.15967,29.45324
0511000101449300,Hali,79.50217,29.46127
0511000201462900,Gargaon,79.6213,29.46809
0511000201467200,Pugrari,79.69228,29.46795
0511000201467100,Pokhri,79.68661,29.46955
0511000201458000,Riyar Malla,79.29921,29.45117
0511000201459400,Jalna Mangoti,79.33653,29.44766
0511000101441600,Rajsera,79.40166,29.54825
0511000101441700,Rauliyalagga (naini Chauba),79.40858,29.54423
0511000101453000,Bhagura,79.60051,29.53581
0511000101443800,Songaon Chauk,79.41346,29.52972
0511000101453400,Khalisar,79.60377,29.5233
0511000201464900,Gerari,79.60191,29.51693
0511000201465300,Kabhra,79.61116,29.5116
0511000101456100,Dhania Khan Malla,79.57518,29.48871
,Forest,79.39983,29.50272
0511000401498700,Lal Dhag Bandobasti,78.98656,29.43727
0511000101449100,Hartapa,79.48938,29.45018
0511000301484500,Shakdena,79.69238,29.45796
0511000201467700,Pichhal Tana,79.53296,29.45126
0511000201463600,Satbunga,79.60789,29.45166
0511000201459800,Dola,79.32983,29.4358
0511000201467400,Bhatthi,79.67995,29.45646
0511000101448700,Budhalakote,79.45903,29.44446
0511000401519500,Dohniya,79.30606,29.39023
0511000301487100,Thali,79.75841,29.41863
0511000401500600,Chorpani,79.0779,29.38363
0511000201469700,Raukher,79.3864,29.39345
,Forest,79.04849,29.42748
,Forest,79.55761,29.42851
,Kanda Range,78.95331,29.44145
0511000201463300,Galla,79.59938,29.45906
0511000201458200,Ghora Khet,79.3158,29.45252
0511000201463100,Supi,79.61438,29.45829
0511000201468100,Nokana,79.56966,29.45988
0511000201463200,Lodh,79.60682,29.46029
0511000301484600,Nawgaon,79.6991,29.46369
0511000101448600,Kapholta,79.46849,29.45371
0511000201468000,Kanda,79.55531,29.45739
0511000201458300,Sisaunia,79.31451,29.449
0511000201459100,Ghuggu Kham,79.40982,29.44535
0511000201459600,Riyar Talla,79.30366,29.44427
0511000201459500,Dumela,79.3178,29.44474
0511000201467300,Anuthi,79.68373,29.46109
0511000301481300,Bana,79.62265,29.45664
0511000201467800,Visar Ganj,79.53545,29.44826
0511000201463500,Khaprar,79.60063,29.44801
0511000401499500,Ghandhi Nagar,79.11677,29.39808
0511000301482600,Shliya Kote Malla,79.68538,29.42583
0511000101450100,Sirodi,79.49455,29.41426
0511000401499400,Gotam Nagar,79.127,29.39875
0511000401499800,Anand Nagar,79.09382,29.401
0511000201461300,Negi Gaon,79.33388,29.40831
0511000301485500,Nadgal,79.73252,29.41296
0511000401502300,Nayagaon Chauhan,79.12576,29.38344
0511000401502700,Gorakhpur,79.09924,29.38442
0511000101448900,Josiya Dhuna,79.48672,29.44608
0511000301481400,Sunkiya,79.62446,29.45095
0511000101448800,Dhuna,79.47825,29.44346
0511000201459900,Simal Khet,79.31863,29.43151
0511000201468400,Bohrakote,79.56185,29.44517
0511000201467900,Jhutiya,79.53672,29.44452
0511000201460000,Sanra Talla,79.30773,29.43152
0511000201467500,Gahna,79.68007,29.44734
0511000201461700,Bagar Malla,79.41557,29.43401
0511000301484800,Chaushali,79.69178,29.45102
0511000201460400,Khari,79.34595,29.43281
0511000401498900,Dhela,79.01496,29.42337
0511000301485000,Neel Pahari,79.72979,29.45207
0511000401512000,Neripura,79.16092,29.42216
0511000201460600,Fatepur,79.34024,29.42753
0511000101449800,Jakh,79.46456,29.43258
0511000201461900,Bagar Talla,79.41549,29.42545
0511000201460300,Rani Kota,79.32814,29.42467
0511000201460700,Kanal Gaon,79.33508,29.42331
0511000201460200,Devipura,79.31653,29.41995
0511000101449600,Niglat Talla,79.51047,29.43012
0511000101449900,Chorsa,79.47231,29.42804
0511000301482500,Shliya Kote Talla,79.68936,29.43623
0511000201460800,Baluti,79.34224,29.42106
0511000201460900,Taliya,79.34955,29.41708
0511000201461000,Pande Gaon,79.33639,29.41629
0511000401518500,Jalaliaganja,79.31917,29.409
0511000201468500,Chay Bagicha,79.56092,29.42614
0511000401499200,Gopal Nagar,79.09707,29.40827
0511000401499000,Maldhan Chaur,79.08002,29.40792
0511000201468600,Umagarh,79.54854,29.42485
0511000401500100,Sawal Deh East,79.0672,29.40763
0511000401518600,Gotia,79.32697,29.40958
0511000101450000,Bhowali Gaon,79.48635,29.42022
0511000301482400,Shashbani,79.67851,29.43534
0511000401499900,Sawal Deh West,79.0885,29.40477
0511000401499300,Devipura,79.10691,29.40223
0511000201461200,Ghiya Dali,79.34288,29.40993
0511000201468800,Newesiyotic Gagar,79.56379,29.41762
0511000301485100,Sheela Lekh,79.73235,29.42999
0511000301481800,Chaukhuta,79.64632,29.41404
0511000301481700,Chaukhuta Chak Rooshi,79.63338,29.41258
0511000401518800,Awala Khot,79.32303,29.40246
0511000401500200,Sewal Khaliya,79.08658,29.39384
0511000401518700,Haripur Roopsingh,79.33002,29.40239
0511000401518900,Sonjala Narsingh,79.3107,29.40098
0511000401507200,Shankarpur Bhud,79.13595,29.39319
0511000401501900,Dhanpur,79.10453,29.3924
0511000401502200,Lutabarh,79.12417,29.38957
0511000301482200,Parwara,79.66666,29.41364
0511000101450300,Niglat Malla,79.52089,29.40438
0511000401507100,Shivlalpur Khazanchi,79.13055,29.39211
0511000301482700,Shundar Khal,79.6854,29.41244
0511000401519300,Sonajala Naya Abad,79.30178,29.39704
0511000401519000,Dhamid Deh,79.32519,29.39822
0511000201468700,Kuleti,79.53208,29.40665
0511000401502100,Berajhal,79.12092,29.3916
0511000201461500,Syaat,79.34889,29.39648
0511000401507300,Puchhdi,79.1381,29.38773
0511000401519200,Khimaua Pipal,79.31367,29.39503
0511000401507400,Jogipura,79.14777,29.38792
